OP,caixa,_kf_macho,maquina,fim,not_before_date,deadline,config,tempo_processamento,inicio,status_integration_id,Status_Processed
147080,9.0,2698.0,pepset_carrossel,2025-11-11 05:20:00,2025-11-11,2025-11-13,,80,2025-11-11 04:00:00,67,
147080,8.0,2697.0,pepset_carrossel,2025-11-11 05:20:00,2025-11-11,2025-11-13,,80,2025-11-11 04:00:00,67,
148661,3.0,2368.0,pepset_carrossel,2025-11-11 04:50:00,2025-11-11,2025-11-13,,50,2025-11-11 04:00:00,67,
146784,30.0,2926.0,pepset_carrossel,2025-11-11 04:10:00,2025-11-11,2025-11-13,,10,2025-11-11 04:00:00,67,
146968,30.0,2926.0,pepset_carrossel,2025-11-11 04:20:00,2025-11-11,2025-11-13,,10,2025-11-11 04:10:00,67,
148663,4.0,2220.0,pepset_carrossel,2025-11-11 04:50:00,2025-11-11,2025-11-13,,50,2025-11-11 04:00:00,67,
147080,6.0,2695.0,pepset_carrossel,2025-11-11 06:10:00,2025-11-11,2025-11-13,,80,2025-11-11 04:50:00,67,
147080,7.0,2696.0,pepset_carrossel,2025-11-11 05:20:00,2025-11-11,2025-11-13,,80,2025-11-11 04:00:00,67,
148661,2.0,2218.0,pepset_carrossel,2025-11-11 04:50:00,2025-11-11,2025-11-13,,50,2025-11-11 04:00:00,67,
148663,2.0,2218.0,pepset_carrossel,2025-11-11 05:40:00,2025-11-11,2025-11-13,,50,2025-11-11 04:50:00,67,
148661,4.0,2369.0,pepset_carrossel,2025-11-11 06:30:00,2025-11-11,2025-11-13,,50,2025-11-11 05:40:00,67,
148663,3.0,2219.0,pepset_carrossel,2025-11-11 04:50:00,2025-11-11,2025-11-13,,50,2025-11-11 04:00:00,67,
146611,1.0,2971.0,pepset_carrossel,2025-11-11 06:50:00,2025-11-11,2025-11-13,,120,2025-11-11 04:50:00,67,
147219,3.0,670.0,pepset_carrossel,2025-11-12 05:10:00,2025-11-12,2025-11-14,,70,2025-11-12 04:00:00,67,
146558,3.0,2669.0,pepset_carrossel,2025-11-12 07:30:00,2025-11-12,2025-11-14,,140,2025-11-12 05:10:00,67,
148664,2.0,2218.0,pepset_carrossel,2025-11-12 04:50:00,2025-11-12,2025-11-14,,50,2025-11-12 04:00:00,67,
148665,2.0,2218.0,pepset_carrossel,2025-11-12 05:40:00,2025-11-12,2025-11-14,,50,2025-11-12 04:50:00,67,
147219,2.0,669.0,pepset_carrossel,2025-11-12 06:50:00,2025-11-12,2025-11-14,,70,2025-11-12 05:40:00,67,
146969,30.0,2926.0,pepset_carrossel,2025-11-12 04:10:00,2025-11-12,2025-11-14,,10,2025-11-12 04:00:00,67,
148646,30.0,2926.0,pepset_carrossel,2025-11-12 04:20:00,2025-11-12,2025-11-14,,10,2025-11-12 04:10:00,67,
148664,3.0,2219.0,pepset_carrossel,2025-11-12 04:50:00,2025-11-12,2025-11-14,,50,2025-11-12 04:00:00,67,
148665,3.0,2368.0,pepset_carrossel,2025-11-12 05:40:00,2025-11-12,2025-11-14,,50,2025-11-12 04:50:00,67,
147081,6.0,2695.0,pepset_carrossel,2025-11-12 05:20:00,2025-11-12,2025-11-14,,80,2025-11-12 04:00:00,67,
148664,4.0,2220.0,pepset_carrossel,2025-11-12 04:50:00,2025-11-12,2025-11-14,,50,2025-11-12 04:00:00,67,
148544,2.0,2830.0,pepset_carrossel,2025-11-12 06:30:00,2025-11-12,2025-11-14,,100,2025-11-12 04:50:00,67,
146558,2.0,2668.0,pepset_carrossel,2025-11-12 06:20:00,2025-11-12,2025-11-14,,140,2025-11-12 04:00:00,67,
147081,7.0,2696.0,pepset_carrossel,2025-11-12 05:20:00,2025-11-12,2025-11-14,,80,2025-11-12 04:00:00,67,
147081,8.0,2697.0,pepset_carrossel,2025-11-12 06:40:00,2025-11-12,2025-11-14,,80,2025-11-12 05:20:00,67,
147081,9.0,2698.0,pepset_carrossel,2025-11-12 08:00:00,2025-11-12,2025-11-14,,80,2025-11-12 06:40:00,67,
148523,2.0,2832.0,pepset_carrossel,2025-11-12 10:25:00,2025-11-12,2025-11-14,,145,2025-11-12 08:00:00,67,
146558,1.0,2667.0,pepset_carrossel,2025-11-12 12:45:00,2025-11-12,2025-11-14,,140,2025-11-12 10:25:00,67,
146558,5.0,2671.0,pepset_carrossel,2025-11-12 15:11:00,2025-11-12,2025-11-14,,146,2025-11-12 12:45:00,67,
146558,6.0,2672.0,pepset_carrossel,2025-11-12 17:31:00,2025-11-12,2025-11-14,,140,2025-11-12 15:11:00,67,
148665,4.0,2369.0,pepset_carrossel,2025-11-12 04:50:00,2025-11-12,2025-11-14,,50,2025-11-12 04:00:00,67,
146558,4.0,2670.0,pepset_carrossel,2025-11-12 07:10:00,2025-11-12,2025-11-14,,140,2025-11-12 04:50:00,67,
146558,7.0,2673.0,pepset_carrossel,2025-11-12 10:15:00,2025-11-12,2025-11-14,,185,2025-11-12 07:10:00,67,
147041,1.0,113.0,pepset_chao,2025-11-10 04:45:00,2025-11-06,2025-11-10,,45,2025-11-10 04:00:00,67,
146995,1.0,113.0,pepset_chao,2025-11-10 06:45:00,2025-11-06,2025-11-10,,120,2025-11-10 04:45:00,67,
147042,1.0,113.0,pepset_chao,2025-11-10 08:45:00,2025-11-07,2025-11-11,,120,2025-11-10 06:45:00,67,
147043,1.0,113.0,pepset_chao,2025-11-10 11:30:00,2025-11-10,2025-11-12,,165,2025-11-10 08:45:00,67,
148496,1.0,2961.0,pepset_chao,2025-11-10 12:45:00,2025-11-06,2025-11-10,,75,2025-11-10 11:30:00,67,
148497,1.0,2961.0,pepset_chao,2025-11-10 14:06:00,2025-11-06,2025-11-10,,81,2025-11-10 12:45:00,67,
148498,1.0,2961.0,pepset_chao,2025-11-10 15:21:00,2025-11-07,2025-11-11,,75,2025-11-10 14:06:00,67,
148499,1.0,2961.0,pepset_chao,2025-11-10 16:36:00,2025-11-10,2025-11-12,,75,2025-11-10 15:21:00,67,
148662,1.0,2961.0,pepset_chao,2025-11-10 17:51:00,2025-11-10,2025-11-12,,75,2025-11-10 16:36:00,67,
147218,1.0,668.0,pepset_chao,2025-11-10 20:21:00,2025-11-10,2025-11-12,,150,2025-11-10 17:51:00,67,
148667,1.0,911.0,pepset_chao,2025-11-10 04:30:00,2025-11-06,2025-11-10,,30,2025-11-10 04:00:00,67,
148668,1.0,910.0,pepset_chao,2025-11-10 05:00:00,2025-11-10,2025-11-11,,30,2025-11-10 04:30:00,67,
148489,1.0,2962.0,pepset_chao,2025-11-10 06:15:00,2025-11-06,2025-11-10,,75,2025-11-10 05:00:00,67,
148490,1.0,2962.0,pepset_chao,2025-11-10 07:30:00,2025-11-06,2025-11-10,,75,2025-11-10 06:15:00,67,
148491,1.0,2962.0,pepset_chao,2025-11-10 08:45:00,2025-11-07,2025-11-11,,75,2025-11-10 07:30:00,67,
148492,1.0,2962.0,pepset_chao,2025-11-10 10:45:00,2025-11-10,2025-11-12,,120,2025-11-10 08:45:00,67,
148660,1.0,2962.0,pepset_chao,2025-11-10 12:00:00,2025-11-10,2025-11-12,,75,2025-11-10 10:45:00,67,
148522,1.0,2831.0,pepset_chao,2025-11-10 14:36:00,2025-11-07,2025-11-11,,156,2025-11-10 12:00:00,67,
147164,1.0,116.0,pepset_chao,2025-11-10 20:21:00,2025-11-06,2025-11-10,,345,2025-11-10 14:36:00,67,
146996,1.0,113.0,pepset_chao,2025-11-11 06:00:00,2025-11-07,2025-11-11,,120,2025-11-11 04:00:00,67,
147045,1.0,113.0,pepset_chao,2025-11-11 08:00:00,2025-11-11,2025-11-13,,120,2025-11-11 06:00:00,67,
147165,1.0,116.0,pepset_chao,2025-11-11 11:00:00,2025-11-07,2025-11-11,,180,2025-11-11 08:00:00,67,
148521,3.0,2833.0,pepset_chao,2025-11-11 13:36:00,2025-11-10,2025-11-11,,156,2025-11-11 11:00:00,67,
148713,2.0,2352.0,pepset_chao,2025-11-11 20:21:00,2025-11-10,2025-11-11,,405,2025-11-11 13:36:00,67,
148661,1.0,2962.0,pepset_chao,2025-11-11 05:15:00,2025-11-11,2025-11-13,,75,2025-11-11 04:00:00,67,
148663,1.0,2961.0,pepset_chao,2025-11-11 06:30:00,2025-11-11,2025-11-13,,75,2025-11-11 05:15:00,67,
148542,1.0,2829.0,pepset_chao,2025-11-11 09:00:00,2025-11-07,2025-11-11,,150,2025-11-11 06:30:00,67,
147228,1.0,1211.0,pepset_chao,2025-11-11 13:00:00,2025-11-07,2025-11-11,,195,2025-11-11 09:45:00,67,
148713,1.0,2351.0,pepset_chao,2025-11-11 19:51:00,2025-11-10,2025-11-11,,411,2025-11-11 13:00:00,67,
148664,1.0,2961.0,pepset_chao,2025-11-12 05:15:00,2025-11-12,2025-11-14,,75,2025-11-12 04:00:00,67,
148665,1.0,2962.0,pepset_chao,2025-11-12 06:30:00,2025-11-12,2025-11-14,,75,2025-11-12 05:15:00,67,
147219,1.0,668.0,pepset_chao,2025-11-12 08:15:00,2025-11-12,2025-11-14,,105,2025-11-12 06:30:00,67,
148522,3.0,2833.0,pepset_chao,2025-11-12 11:30:00,2025-11-11,2025-11-12,,195,2025-11-12 08:15:00,67,
148544,1.0,2829.0,pepset_chao,2025-11-12 14:06:00,2025-11-12,2025-11-14,,156,2025-11-12 11:30:00,67,
147168,1.0,116.0,pepset_chao,2025-11-12 19:51:00,2025-11-10,2025-11-12,,345,2025-11-12 14:06:00,67,
148732,1.0,189.0,pepset_chao,2025-11-12 05:00:00,2025-11-12,2025-11-14,,60,2025-11-12 04:00:00,67,
146997,1.0,113.0,pepset_chao,2025-11-12 07:00:00,2025-11-10,2025-11-12,,120,2025-11-12 05:00:00,67,
146998,1.0,113.0,pepset_chao,2025-11-12 09:00:00,2025-11-11,2025-11-13,,120,2025-11-12 07:00:00,67,
147000,1.0,113.0,pepset_chao,2025-11-12 11:45:00,2025-11-12,2025-11-14,,120,2025-11-12 09:45:00,67,
147001,1.0,113.0,pepset_chao,2025-11-12 13:51:00,2025-11-12,2025-11-14,,126,2025-11-12 11:45:00,67,
147044,1.0,113.0,pepset_chao,2025-11-12 15:51:00,2025-11-11,2025-11-13,,120,2025-11-12 13:51:00,67,
147046,1.0,113.0,pepset_chao,2025-11-12 17:51:00,2025-11-12,2025-11-14,,120,2025-11-12 15:51:00,67,
147047,1.0,113.0,pepset_chao,2025-11-12 20:36:00,2025-11-12,2025-11-14,,165,2025-11-12 17:51:00,67,
146999,1.0,113.0,pepset_chao,2025-11-13 06:00:00,2025-11-11,2025-11-13,,120,2025-11-13 04:00:00,67,
148523,1.0,2831.0,pepset_chao,2025-11-13 08:30:00,2025-11-12,2025-11-14,,150,2025-11-13 06:00:00,67,
148726,1.0,137.0,pepset_chao,2025-11-13 13:15:00,2025-11-11,2025-11-13,,285,2025-11-13 08:30:00,67,
148543,1.0,2829.0,pepset_chao,2025-11-13 06:30:00,2025-11-11,2025-11-13,,150,2025-11-13 04:00:00,67,
147071,5.0,2694.0,pepset_vibrado,2025-11-10 05:52:00,2025-11-04,2025-11-06,A,112,2025-11-10 04:00:00,67,
147073,5.0,2694.0,pepset_vibrado,2025-11-10 10:21:00,2025-11-05,2025-11-07,A,269,2025-11-10 05:52:00,67,
147072,5.0,2694.0,pepset_vibrado,2025-11-10 14:11:00,2025-11-05,2025-11-07,A,230,2025-11-10 10:21:00,67,
147394,1.0,1948.0,pepset_vibrado,2025-11-11 05:52:00,2025-11-05,2025-11-07,A,112,2025-11-11 04:00:00,67,
147075,5.0,2694.0,pepset_vibrado,2025-11-11 10:21:00,2025-11-06,2025-11-10,A,269,2025-11-11 05:52:00,67,
147074,5.0,2694.0,pepset_vibrado,2025-11-11 14:11:00,2025-11-06,2025-11-10,A,230,2025-11-11 10:21:00,67,
147076,5.0,2694.0,pepset_vibrado,2025-11-12 07:44:00,2025-11-07,2025-11-11,A,224,2025-11-12 04:00:00,67,
147077,5.0,2694.0,pepset_vibrado,2025-11-12 12:13:00,2025-11-07,2025-11-11,A,269,2025-11-12 07:44:00,67,
148715,1.0,1948.0,pepset_vibrado,2025-11-12 15:07:00,2025-11-10,2025-11-12,A,174,2025-11-12 12:13:00,67,
147078,5.0,2694.0,pepset_vibrado,2025-11-13 07:44:00,2025-11-10,2025-11-12,A,224,2025-11-13 04:00:00,67,
147079,5.0,2694.0,pepset_vibrado,2025-11-13 12:13:00,2025-11-10,2025-11-12,A,269,2025-11-13 07:44:00,67,
147080,5.0,2694.0,pepset_vibrado,2025-11-14 07:44:00,2025-11-11,2025-11-13,A,224,2025-11-14 04:00:00,67,
147081,5.0,2694.0,pepset_vibrado,2025-11-14 12:13:00,2025-11-12,2025-11-14,A,269,2025-11-14 07:44:00,67,
147108,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:08:00,2025-11-05,2025-11-07,A,8,2025-11-10 04:00:00,67,
146995,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:10:00,2025-11-06,2025-11-10,A,2,2025-11-10 04:08:00,67,
146996,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:12:00,2025-11-07,2025-11-11,A,2,2025-11-10 04:10:00,67,
146997,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:14:00,2025-11-10,2025-11-12,A,2,2025-11-10 04:12:00,67,
147041,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:16:00,2025-11-06,2025-11-10,A,2,2025-11-10 04:14:00,67,
147042,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:18:00,2025-11-07,2025-11-11,A,2,2025-11-10 04:16:00,67,
147043,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:20:00,2025-11-10,2025-11-12,A,2,2025-11-10 04:18:00,67,
147076,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:24:00,2025-11-07,2025-11-11,A,4,2025-11-10 04:20:00,67,
147077,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:28:00,2025-11-07,2025-11-11,A,4,2025-11-10 04:24:00,67,
147078,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:32:00,2025-11-10,2025-11-12,A,4,2025-11-10 04:28:00,67,
147079,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:36:00,2025-11-10,2025-11-12,A,4,2025-11-10 04:32:00,67,
147128,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:44:00,2025-11-06,2025-11-10,A,8,2025-11-10 04:36:00,67,
147129,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 04:52:00,2025-11-10,2025-11-12,A,8,2025-11-10 04:44:00,67,
147207,20.0,2629.0,coldboxsoprado_sopradora,2025-11-10 05:00:00,2025-11-10,2025-11-12,A,8,2025-11-10 04:52:00,67,
147041,4.0,385.0,coldboxsoprado_sopradora,2025-11-10 05:12:00,2025-11-06,2025-11-10,A,2,2025-11-10 05:10:00,67,
147042,4.0,385.0,coldboxsoprado_sopradora,2025-11-10 05:14:00,2025-11-07,2025-11-11,A,2,2025-11-10 05:12:00,67,
